time,direct_irradiance,sky_diffused,ground_diffused,H_sun,T2m,WS10m,Int,grid_price,diffuse_iradiance
2019-01-11 19:49:00,0.0,0.0,0.0,0.0,6.79,5.17,0.0,77.23249406908475,0.0
2019-01-11 20:49:00,0.0,0.0,0.0,0.0,6.29,4.9,0.0,61.256642962865016,0.0
2019-01-11 21:49:00,0.0,0.0,0.0,0.0,5.87,4.69,0.0,32.447984554438946,0.0
2019-01-11 22:49:00,0.0,0.0,0.0,0.0,5.53,4.48,0.0,36.30590399581449,0.0
2019-01-11 23:49:00,0.0,0.0,0.0,0.0,5.13,4.41,0.0,24.314166885762624,0.0
2019-01-12 00:49:00,0.0,0.0,0.0,0.0,4.83,4.14,0.0,78.82937759879873,0.0
2019-01-12 01:49:00,0.0,0.0,0.0,0.0,4.49,4.07,0.0,21.644811245146933,0.0
2019-01-12 02:49:00,0.0,0.0,0.0,-1.96,4.13,3.79,0.0,16.361725046226805,0.0
2019-01-12 03:49:00,348.37,158.9,2.33,9.81,5.23,3.72,0.0,65.89046884372505,161.23000000000002
2019-01-12 04:49:00,563.57,175.39,4.67,20.58,7.73,4.76,0.0,94.58664055330934,180.05999999999997
2019-01-12 05:49:00,729.69,178.39,6.59,29.79,9.88,5.72,0.0,36.16613075398878,184.98
2019-01-12 06:49:00,809.53,181.17,7.8,36.62,11.0,6.21,0.0,55.166094082422475,188.97
2019-01-12 07:49:00,847.2,162.18,8.35,40.07,12.32,6.76,0.0,31.81742667041223,170.53
2019-01-12 08:49:00,739.82,167.64,7.81,39.44,13.35,6.62,0.0,75.50952430577183,175.45
2019-01-12 09:49:00,606.51,147.27,6.65,34.87,13.94,6.21,0.0,32.98776569504508,153.92000000000002
2019-01-12 10:49:00,392.57,129.81,4.71,27.22,14.16,5.66,0.0,49.915078611533744,134.52
2019-01-12 11:49:00,169.2,88.68,2.37,17.46,13.83,5.31,0.0,16.45056170475173,91.05000000000001
2019-01-12 12:49:00,0.0,2.72,0.03,6.34,12.76,4.55,0.0,37.34435237659317,2.75
2019-01-12 13:49:00,0.0,0.0,0.0,0.0,11.37,3.72,0.0,67.12615627568941,0.0
2019-01-12 14:49:00,0.0,0.0,0.0,0.0,10.3,2.83,0.0,75.95215713884052,0.0
2019-01-12 15:49:00,0.0,0.0,0.0,0.0,9.22,2.48,0.0,32.98605889172305,0.0
2019-01-12 16:49:00,0.0,0.0,0.0,0.0,8.25,2.34,0.0,52.238902594735514,0.0
2019-01-12 17:49:00,0.0,0.0,0.0,0.0,7.39,2.28,0.0,94.34981674683264,0.0
2019-01-12 18:49:00,0.0,0.0,0.0,0.0,6.57,2.14,0.0,18.060946714792415,0.0
2019-01-12 19:49:00,0.0,0.0,0.0,0.0,5.73,1.93,0.0,27.609740342117618,0.0
2019-01-12 20:49:00,0.0,0.0,0.0,0.0,5.19,1.79,0.0,34.50440187349548,0.0
2019-01-12 21:49:00,0.0,0.0,0.0,0.0,5.05,1.66,0.0,70.61004482745236,0.0
2019-01-12 22:49:00,0.0,0.0,0.0,0.0,7.16,1.38,0.0,94.85933504153779,0.0
2019-01-12 23:49:00,0.0,0.0,0.0,0.0,8.55,1.52,0.0,45.279673108895565,0.0
2019-01-13 00:49:00,0.0,0.0,0.0,0.0,8.36,1.79,0.0,77.17960662093839,0.0
2019-01-13 01:49:00,0.0,0.0,0.0,0.0,7.65,2.07,0.0,13.324567911159413,0.0
2019-01-13 02:49:00,0.0,0.0,0.0,-1.95,7.53,2.07,0.0,22.132429750937842,0.0
2019-01-13 03:49:00,169.13,149.7,1.88,9.84,8.32,2.07,0.0,42.08802119783096,151.57999999999998
2019-01-13 04:49:00,544.64,172.89,4.57,20.63,11.35,2.55,0.0,2.3213382996370324,177.45999999999998
2019-01-13 05:49:00,670.47,194.49,6.36,29.88,15.13,4.0,0.0,12.182627403866586,200.85000000000002
2019-01-13 06:49:00,774.79,186.81,7.62,36.74,16.61,3.66,0.0,9.433986416725759,194.43
2019-01-13 07:49:00,814.21,169.44,8.17,40.23,17.65,4.21,0.0,21.09676697341292,177.60999999999999
2019-01-13 08:49:00,731.44,164.49,7.73,39.62,18.33,4.55,0.0,38.73721767103745,172.22
2019-01-13 09:49:00,582.21,151.85,6.51,35.06,18.71,4.69,0.0,0.42271210433495465,158.35999999999999
2019-01-13 10:49:00,394.02,124.99,4.69,27.4,18.71,4.55,0.0,78.8709179131108,129.68
2019-01-13 11:49:00,139.6,95.98,2.23,17.63,18.29,4.21,0.0,98.38521812751308,98.21000000000001
2019-01-13 12:49:00,0.0,3.62,0.05,6.5,17.32,3.72,0.0,82.05421017445695,3.67
2019-01-13 13:49:00,0.0,0.0,0.0,0.0,15.98,2.55,0.0,88.84740185780025,0.0
2019-01-13 14:49:00,0.0,0.0,0.0,0.0,15.15,2.21,0.0,21.79108369595535,0.0
2019-01-13 15:49:00,0.0,0.0,0.0,0.0,14.34,2.21,0.0,43.72423905164713,0.0
2019-01-13 16:49:00,0.0,0.0,0.0,0.0,13.41,2.34,0.0,10.771734746249583,0.0
2019-01-13 17:49:00,0.0,0.0,0.0,0.0,12.75,2.55,0.0,92.66345063094924,0.0
2019-01-13 18:49:00,0.0,0.0,0.0,0.0,12.22,2.9,0.0,9.61217157773805,0.0
2019-01-13 19:49:00,0.0,0.0,0.0,0.0,11.83,3.24,0.0,92.22384745153924,0.0
2019-01-13 20:49:00,0.0,0.0,0.0,0.0,11.56,3.66,0.0,46.5712725836644,0.0
2019-01-13 21:49:00,0.0,0.0,0.0,0.0,11.19,3.72,0.0,14.31153324000759,0.0
2019-01-13 22:49:00,0.0,0.0,0.0,0.0,10.78,3.59,0.0,95.34162086885252,0.0
2019-01-13 23:49:00,0.0,0.0,0.0,0.0,10.52,3.59,0.0,22.962452661207855,0.0
2019-01-14 00:49:00,0.0,0.0,0.0,0.0,10.17,3.52,0.0,16.418729963793833,0.0
2019-01-14 01:49:00,0.0,0.0,0.0,0.0,10.01,3.66,0.0,2.290385463988931,0.0
2019-01-14 02:49:00,0.0,0.0,0.0,-1.94,9.98,3.66,0.0,74.495629215093,0.0
2019-01-14 03:49:00,0.0,33.89,0.42,9.87,10.91,3.86,0.0,23.727555058642846,34.31
2019-01-14 04:49:00,3.87,134.31,1.67,20.69,13.06,4.62,0.0,35.67673388319407,135.98
2019-01-14 05:49:00,0.0,99.8,1.23,29.97,14.73,5.86,0.0,91.73128468402435,101.03
2019-01-14 06:49:00,0.0,138.4,1.71,36.87,16.59,6.48,0.0,35.02293254434434,140.11
2019-01-14 07:49:00,0.0,163.82,2.02,40.39,17.39,7.1,0.0,63.102083401136944,165.84
2019-01-14 08:49:00,0.0,156.29,1.93,39.81,17.66,7.31,0.0,33.93368989463366,158.22
2019-01-14 09:49:00,0.0,86.62,1.07,35.25,17.22,7.03,0.0,31.356124702188758,87.69
2019-01-14 10:49:00,0.0,64.96,0.8,27.59,16.71,6.48,0.0,56.121602774192084,65.75999999999999
2019-01-14 11:49:00,0.0,31.07,0.38,17.81,16.43,6.0,0.0,27.728137948576183,31.45
2019-01-14 12:49:00,0.0,1.81,0.02,6.67,15.8,4.76,0.0,31.82243856195762,1.83
2019-01-14 13:49:00,0.0,0.0,0.0,0.0,15.14,4.21,0.0,12.773285621105934,0.0
2019-01-14 14:49:00,0.0,0.0,0.0,0.0,14.77,3.86,0.0,67.56123965130992,0.0
2019-01-14 15:49:00,0.0,0.0,0.0,0.0,14.41,3.86,0.0,87.903936492746,0.0
2019-01-14 16:49:00,0.0,0.0,0.0,0.0,14.2,4.0,0.0,52.615291654684604,0.0
2019-01-14 17:49:00,0.0,0.0,0.0,0.0,13.86,4.14,0.0,51.06705134308368,0.0
2019-01-14 18:49:00,0.0,0.0,0.0,0.0,13.5,4.07,0.0,9.006825752736136,0.0
2019-01-14 19:49:00,0.0,0.0,0.0,0.0,12.99,4.07,0.0,23.624841028265553,0.0
2019-01-14 20:49:00,0.0,0.0,0.0,0.0,12.52,3.93,0.0,75.82508585107583,0.0
2019-01-14 21:49:00,0.0,0.0,0.0,0.0,12.11,3.79,0.0,8.788545211627596,0.0
2019-01-14 22:49:00,0.0,0.0,0.0,0.0,11.58,3.52,0.0,14.022804383320375,0.0
2019-01-14 23:49:00,0.0,0.0,0.0,0.0,11.2,3.38,0.0,74.97099389536854,0.0
2019-01-15 00:49:00,0.0,0.0,0.0,0.0,10.85,3.38,0.0,34.108516492304815,0.0
2019-01-15 01:49:00,0.0,0.0,0.0,0.0,10.74,3.38,0.0,91.24573973946299,0.0
2019-01-15 02:49:00,0.0,0.0,0.0,-1.92,10.68,3.52,0.0,74.71475915839416,0.0
2019-01-15 03:49:00,0.0,16.95,0.21,9.91,11.24,3.59,0.0,7.014311872946866,17.16
2019-01-15 04:49:00,0.0,53.66,0.66,20.75,12.8,4.21,0.0,50.296979964694586,54.31999999999999
2019-01-15 05:49:00,0.0,89.44,1.1,30.06,14.13,5.24,0.0,32.47556686168414,90.53999999999999
2019-01-15 06:49:00,1.5,201.64,2.5,37.01,15.4,5.66,0.0,75.36025505600385,204.14
2019-01-15 07:49:00,107.93,335.47,4.83,40.56,15.9,5.79,0.0,84.06718134628692,340.3
2019-01-15 08:49:00,34.22,283.0,3.73,40.0,17.05,6.0,0.0,10.027042817266851,286.73
2019-01-15 09:49:00,104.35,274.93,4.14,35.45,17.74,6.21,0.0,28.806291652144857,279.07
2019-01-15 10:49:00,110.14,203.59,3.33,27.78,17.98,6.07,0.0,89.13935724452051,206.92000000000002
2019-01-15 11:49:00,0.0,31.07,0.38,17.99,17.55,5.59,0.0,26.798594868222615,31.45
2019-01-15 12:49:00,0.0,1.81,0.02,6.84,16.86,4.69,0.0,41.67962731919249,1.83
2019-01-15 13:49:00,0.0,0.0,0.0,0.0,16.08,3.79,0.0,92.82393182983687,0.0
2019-01-15 14:49:00,0.0,0.0,0.0,0.0,15.74,3.45,0.0,23.400484360536467,0.0
2019-01-15 15:49:00,0.0,0.0,0.0,0.0,15.32,3.24,0.0,9.119378358135755,0.0
2019-01-15 16:49:00,0.0,0.0,0.0,0.0,14.97,3.17,0.0,50.987892705673275,0.0
2019-01-15 17:49:00,0.0,0.0,0.0,0.0,14.47,3.17,0.0,30.576017381713815,0.0
2019-01-15 18:49:00,0.0,0.0,0.0,0.0,13.69,2.9,0.0,8.418016586795495,0.0
2019-01-15 19:49:00,0.0,0.0,0.0,0.0,12.96,2.76,0.0,8.473474806781866,0.0
2019-01-15 20:49:00,0.0,0.0,0.0,0.0,12.28,2.62,0.0,86.65951719463429,0.0
2019-01-15 21:49:00,0.0,0.0,0.0,0.0,11.69,2.41,0.0,21.93490645536582,0.0
2019-01-15 22:49:00,0.0,0.0,0.0,0.0,11.08,2.21,0.0,99.73857304533128,0.0
2019-01-15 23:49:00,0.0,0.0,0.0,0.0,10.58,2.14,0.0,82.18727245530964,0.0
2019-01-16 00:49:00,0.0,0.0,0.0,0.0,10.2,2.0,0.0,37.232799852460786,0.0
2019-01-16 01:49:00,0.0,0.0,0.0,0.0,9.92,2.0,0.0,48.91058716265373,0.0
2019-01-16 02:49:00,0.0,0.0,0.0,-1.9,9.82,1.93,0.0,41.518194901155184,0.0
2019-01-16 03:49:00,209.86,150.17,1.98,9.95,10.67,1.79,0.0,13.429655817987706,152.14999999999998
2019-01-16 04:49:00,457.15,193.44,4.33,20.82,14.8,2.28,0.0,19.018886984390427,197.77
2019-01-16 05:49:00,672.2,183.92,6.33,30.17,17.2,2.76,0.0,96.51172052267124,190.25
2019-01-16 06:49:00,0.0,0.0,0.0,0.0,19.4,2.76,0.0,97.0171513005295,0.0
2019-01-16 07:49:00,527.12,283.84,7.15,40.74,20.91,2.9,0.0,88.85364804179551,290.98999999999995
2019-01-16 08:49:00,722.5,161.98,7.69,40.2,22.07,3.52,0.0,96.01718434537555,169.67
2019-01-16 09:49:00,608.46,137.82,6.64,35.65,22.6,3.86,0.0,61.10881807444303,144.45999999999998
2019-01-16 10:49:00,417.91,114.94,4.83,27.98,22.65,3.86,0.0,73.47578820861332,119.77
2019-01-16 11:49:00,199.38,79.8,2.56,18.17,22.15,3.72,0.0,60.85516510039801,82.36
2019-01-16 12:49:00,0.0,2.72,0.03,7.01,21.08,3.1,0.0,73.99250150492381,2.75
2019-01-16 13:49:00,0.0,0.0,0.0,0.0,19.71,2.0,0.0,97.03025339641552,0.0
2019-01-16 14:49:00,0.0,0.0,0.0,0.0,18.6,1.79,0.0,14.860994099357827,0.0
2019-01-16 15:49:00,0.0,0.0,0.0,0.0,17.79,1.52,0.0,39.3902829188145,0.0
2019-01-16 16:49:00,0.0,0.0,0.0,0.0,16.89,1.72,0.0,82.74417422386303,0.0
2019-01-16 17:49:00,0.0,0.0,0.0,0.0,16.02,2.0,0.0,17.300675711152113,0.0
2019-01-16 18:49:00,0.0,0.0,0.0,0.0,15.35,2.14,0.0,19.685832022765627,0.0
2019-01-16 19:49:00,0.0,0.0,0.0,0.0,14.63,2.14,0.0,88.32976552680061,0.0
2019-01-16 20:49:00,0.0,0.0,0.0,0.0,14.11,2.07,0.0,6.7808446498951795,0.0
2019-01-16 21:49:00,0.0,0.0,0.0,0.0,13.88,2.0,0.0,1.6388104494041489,0.0
2019-01-16 22:49:00,0.0,0.0,0.0,0.0,13.79,1.93,0.0,39.13293723865727,0.0
2019-01-16 23:49:00,0.0,0.0,0.0,0.0,13.49,2.0,0.0,94.88196711007485,0.0
2019-01-17 00:49:00,0.0,0.0,0.0,0.0,13.19,2.0,0.0,60.97082200799866,0.0
2019-01-17 01:49:00,0.0,0.0,0.0,0.0,12.75,2.14,0.0,92.70009226409977,0.0
2019-01-17 02:49:00,0.0,0.0,0.0,-1.87,12.22,2.28,0.0,83.53354098837555,0.0
2019-01-17 03:49:00,0.0,16.95,0.21,10.0,12.49,2.41,0.0,46.49656917904781,17.16
2019-01-17 04:49:00,0.0,89.44,1.1,20.9,17.5,3.1,0.0,50.91690942070426,90.53999999999999
2019-01-17 05:49:00,29.36,236.54,3.07,30.27,20.44,4.9,0.0,79.9128838465934,239.60999999999999
2019-01-17 06:49:00,149.42,330.84,4.94,37.29,21.69,5.72,0.0,35.06554896409233,335.78
2019-01-17 07:49:00,244.58,348.07,5.87,40.92,22.62,6.62,0.0,48.833805348276435,353.94
2019-01-17 08:49:00,174.41,330.73,5.28,40.4,23.29,7.24,0.0,99.39602161099744,336.01
2019-01-17 09:49:00,162.35,280.81,4.64,35.86,23.47,7.66,0.0,23.185117240240395,285.45
2019-01-17 10:49:00,71.17,202.92,3.03,28.18,23.48,7.79,0.0,58.340534823518055,205.95
2019-01-17 11:49:00,29.47,107.26,1.55,18.36,22.94,7.31,0.0,37.71000520660971,108.81
2019-01-17 12:49:00,0.0,2.72,0.03,7.18,21.89,6.21,0.0,42.21144370292665,2.75
2019-01-17 13:49:00,0.0,0.0,0.0,0.0,20.55,5.66,0.0,69.071756364574,0.0
2019-01-17 14:49:00,0.0,0.0,0.0,0.0,19.73,5.38,0.0,66.33979828617254,0.0
2019-01-17 15:49:00,0.0,0.0,0.0,0.0,18.92,5.31,0.0,76.3632488984378,0.0
2019-01-17 16:49:00,0.0,0.0,0.0,0.0,17.87,5.03,0.0,60.04030820875742,0.0
2019-01-17 17:49:00,0.0,0.0,0.0,0.0,16.72,4.76,0.0,68.50549352669093,0.0
2019-01-17 18:49:00,0.0,0.0,0.0,0.0,15.83,4.55,0.0,36.51020241224402,0.0
2019-01-17 19:49:00,0.0,0.0,0.0,0.0,15.05,4.14,0.0,72.85434420071707,0.0
2019-01-17 20:49:00,0.0,0.0,0.0,0.0,14.35,3.59,0.0,97.88371376664266,0.0
2019-01-17 21:49:00,0.0,0.0,0.0,0.0,13.67,3.38,0.0,32.94334596758728,0.0
2019-01-17 22:49:00,0.0,0.0,0.0,0.0,13.04,3.59,0.0,33.58924911546385,0.0
2019-01-17 23:49:00,0.0,0.0,0.0,0.0,12.67,3.86,0.0,10.991982208810802,0.0
2019-01-18 00:49:00,0.0,0.0,0.0,0.0,12.3,4.21,0.0,95.21389079816625,0.0
2019-01-18 01:49:00,0.0,0.0,0.0,0.0,11.99,4.34,0.0,86.86764561458497,0.0
2019-01-18 02:49:00,0.0,0.0,0.0,-1.84,11.76,4.34,0.0,53.99509666062693,0.0
2019-01-18 03:49:00,0.0,16.95,0.21,10.05,12.65,4.55,0.0,30.031057047657626,17.16
2019-01-18 04:49:00,0.0,56.49,0.7,20.98,14.51,6.9,0.0,61.02334158036683,57.190000000000005
2019-01-18 05:49:00,0.0,98.86,1.22,30.39,15.7,7.72,0.0,44.828745692821045,100.08
2019-01-18 06:49:00,14.91,253.41,3.22,37.45,16.73,7.93,0.0,86.15211772537211,256.63
2019-01-18 07:49:00,35.26,296.64,3.9,41.11,17.92,8.28,0.0,95.35116465328153,300.53999999999996
2019-01-18 08:49:00,297.67,320.31,6.05,40.62,18.49,8.55,0.0,5.953113771308416,326.36
2019-01-18 09:49:00,418.01,224.17,5.99,36.07,18.97,8.62,0.0,10.949122673482004,230.16
2019-01-18 10:49:00,66.97,202.35,3.0,28.38,19.04,8.34,0.0,72.35369436167475,205.35
2019-01-18 11:49:00,39.97,112.06,1.69,18.55,18.68,7.72,0.0,50.32029748774652,113.75
2019-01-18 12:49:00,0.0,2.72,0.03,7.36,17.82,6.41,0.0,39.88195192687297,2.75
2019-01-18 13:49:00,0.0,0.0,0.0,0.0,17.08,4.76,0.0,32.50720554326432,0.0
2019-01-18 14:49:00,0.0,0.0,0.0,0.0,16.48,5.38,0.0,18.569164785568127,0.0
2019-01-18 15:49:00,0.0,0.0,0.0,0.0,15.66,5.17,0.0,20.257200740927473,0.0
2019-01-18 16:49:00,0.0,0.0,0.0,0.0,14.9,4.62,0.0,85.99104428263655,0.0
2019-01-18 17:49:00,0.0,0.0,0.0,0.0,14.27,4.14,0.0,74.51775046143091,0.0
2019-01-18 18:49:00,0.0,0.0,0.0,0.0,13.78,4.21,0.0,0.6539568790914774,0.0
2019-01-18 19:49:00,0.0,0.0,0.0,0.0,13.23,3.93,0.0,94.11624736841078,0.0
2019-01-18 20:49:00,0.0,0.0,0.0,0.0,12.53,3.66,0.0,4.360103545090932,0.0
2019-01-18 21:49:00,0.0,0.0,0.0,0.0,11.82,3.31,0.0,34.875260958189905,0.0
2019-01-18 22:49:00,0.0,0.0,0.0,0.0,10.95,3.31,0.0,16.721444781152627,0.0
2019-01-18 23:49:00,0.0,0.0,0.0,0.0,10.29,3.31,0.0,97.03867378434616,0.0
2019-01-19 00:49:00,0.0,0.0,0.0,0.0,9.69,3.38,0.0,79.83709457790738,0.0
2019-01-19 01:49:00,0.0,0.0,0.0,0.0,9.27,3.38,0.0,84.17484489470989,0.0
2019-01-19 02:49:00,0.0,0.0,0.0,-1.81,8.96,3.45,0.0,40.54382805019065,0.0
2019-01-19 03:49:00,242.81,159.38,2.14,10.11,10.02,3.66,0.0,68.45875828302724,161.51999999999998
2019-01-19 04:49:00,505.51,191.35,4.59,21.06,12.18,5.17,0.0,71.98459614789705,195.94
2019-01-19 05:49:00,674.76,200.89,6.53,30.51,13.95,6.0,0.0,9.006526878594789,207.42
2019-01-19 06:49:00,523.35,297.41,6.98,37.61,15.08,7.03,0.0,91.83505794286104,304.39000000000004
2019-01-19 07:49:00,645.84,257.52,7.81,41.31,16.27,7.45,0.0,3.825326952773589,265.33
2019-01-19 08:49:00,667.05,207.84,7.73,40.83,17.13,7.79,0.0,2.9566619668026983,215.57
2019-01-19 09:49:00,554.43,178.05,6.64,36.29,17.4,7.86,0.0,70.98504888378123,184.69
2019-01-19 10:49:00,388.6,140.12,4.88,28.59,17.27,7.66,0.0,30.080880943326406,145.0
2019-01-19 11:49:00,68.89,118.65,1.99,18.74,16.86,7.1,0.0,60.235531135059276,120.64
2019-01-19 12:49:00,0.0,2.72,0.03,7.53,15.98,6.0,0.0,16.872886323802405,2.75
2019-01-19 13:49:00,0.0,0.0,0.0,0.0,15.06,5.1,0.0,30.311107266325386,0.0
2019-01-19 14:49:00,0.0,0.0,0.0,0.0,14.46,4.83,0.0,79.72317399182215,0.0
2019-01-19 15:49:00,0.0,0.0,0.0,0.0,13.56,5.1,0.0,25.391263378139296,0.0
2019-01-19 16:49:00,0.0,0.0,0.0,0.0,12.18,5.1,0.0,21.138970929799527,0.0
2019-01-19 17:49:00,0.0,0.0,0.0,0.0,10.92,4.69,0.0,75.97273924876984,0.0
2019-01-19 18:49:00,0.0,0.0,0.0,0.0,9.98,3.31,0.0,72.42663441103217,0.0
2019-01-19 19:49:00,0.0,0.0,0.0,0.0,9.12,3.52,0.0,83.32944867010794,0.0
2019-01-19 20:49:00,0.0,0.0,0.0,0.0,7.98,5.72,0.0,2.6323903884686306,0.0
2019-01-19 21:49:00,0.0,0.0,0.0,0.0,6.48,6.14,0.0,79.42774219188694,0.0
2019-01-19 22:49:00,0.0,0.0,0.0,0.0,5.49,5.66,0.0,95.78434943873049,0.0
2019-01-19 23:49:00,0.0,0.0,0.0,0.0,4.79,5.59,0.0,16.276318257413834,0.0
2019-01-20 00:49:00,0.0,0.0,0.0,0.0,4.27,5.38,0.0,78.32270355742203,0.0
2019-01-20 01:49:00,0.0,0.0,0.0,0.0,3.75,5.17,0.0,58.57127902676209,0.0
2019-01-20 02:49:00,0.0,0.0,0.0,-1.76,3.19,4.83,0.0,64.5220286051295,0.0
2019-01-20 03:49:00,131.8,145.59,1.84,10.17,3.72,5.03,0.0,99.98846707498538,147.43
2019-01-20 04:49:00,393.75,222.5,4.31,21.16,5.28,5.72,0.0,91.67283909635474,226.81
2019-01-20 05:49:00,645.26,218.26,6.51,30.64,7.07,6.55,0.0,97.15218268161625,224.76999999999998
2019-01-20 06:49:00,763.71,208.53,7.85,37.78,8.48,7.03,0.0,39.92345834899586,216.38
2019-01-20 07:49:00,829.5,178.11,8.5,41.51,9.63,7.17,0.0,47.69027044791964,186.61
2019-01-20 08:49:00,732.94,181.93,8.03,41.06,10.56,7.1,0.0,39.35849283559942,189.96
2019-01-20 09:49:00,637.25,144.98,7.02,36.51,11.1,6.9,0.0,43.5926748861573,152.0
2019-01-20 10:49:00,434.08,123.79,5.12,28.8,11.13,6.76,0.0,50.73164862964714,128.91
2019-01-20 11:49:00,218.66,84.36,2.81,18.94,10.72,6.76,0.0,41.831677746252495,87.17
2019-01-20 12:49:00,0.0,11.77,0.15,7.71,9.68,6.62,0.0,83.19156352632193,11.92
2019-01-20 13:49:00,0.0,0.0,0.0,0.0,8.55,6.07,0.0,14.343096879720852,0.0
2019-01-20 14:49:00,0.0,0.0,0.0,0.0,7.78,5.86,0.0,53.40279505176956,0.0
2019-01-20 15:49:00,0.0,0.0,0.0,0.0,7.15,5.86,0.0,76.08274697254815,0.0
2019-01-20 16:49:00,0.0,0.0,0.0,0.0,6.54,5.93,0.0,29.654150037377256,0.0
2019-01-20 17:49:00,0.0,0.0,0.0,0.0,5.93,5.93,0.0,78.07808153566512,0.0
2019-01-20 18:49:00,0.0,0.0,0.0,0.0,5.32,5.86,0.0,78.35163598770765,0.0
2019-01-20 19:49:00,0.0,0.0,0.0,0.0,4.74,5.52,0.0,7.498592133184657,0.0
2019-01-20 20:49:00,0.0,0.0,0.0,0.0,4.2,5.17,0.0,43.421842352405335,0.0
2019-01-20 21:49:00,0.0,0.0,0.0,0.0,3.75,4.97,0.0,63.88687435725555,0.0
2019-01-20 22:49:00,0.0,0.0,0.0,0.0,3.38,4.76,0.0,17.912713909020017,0.0
2019-01-20 23:49:00,0.0,0.0,0.0,0.0,3.09,4.69,0.0,11.655486729645059,0.0
2019-01-21 00:49:00,0.0,0.0,0.0,0.0,2.82,4.41,0.0,21.705500242302232,0.0
2019-01-21 01:49:00,0.0,0.0,0.0,0.0,2.6,4.28,0.0,93.03574534715732,0.0
2019-01-21 02:49:00,0.0,0.0,0.0,-1.72,2.4,4.21,0.0,7.835650561376573,0.0
2019-01-21 03:49:00,328.53,158.76,2.37,10.24,3.47,4.14,0.0,97.13052949260602,161.13
2019-01-21 04:49:00,546.75,181.93,4.77,21.25,5.81,5.79,0.0,79.04741708360432,186.70000000000002
2019-01-21 05:49:00,749.67,173.69,6.84,30.77,7.69,7.03,0.0,36.79074991270295,180.53
2019-01-21 06:49:00,835.6,175.53,8.1,37.95,9.14,7.59,0.0,72.18186389084318,183.63
2019-01-21 07:49:00,866.58,162.79,8.67,41.72,10.09,7.66,0.0,55.536676412184725,171.45999999999998
2019-01-21 08:49:00,783.6,159.26,8.26,41.28,10.76,7.66,0.0,29.12927459796698,167.51999999999998
2019-01-21 09:49:00,648.49,141.51,7.1,36.74,11.18,7.66,0.0,71.71662510018425,148.60999999999999
2019-01-21 10:49:00,442.82,121.57,5.19,29.01,11.29,7.59,0.0,1.1393582924088874,126.75999999999999
2019-01-21 11:49:00,214.77,86.1,2.81,19.13,10.9,7.31,0.0,65.87111330191553,88.91
2019-01-21 12:49:00,0.0,16.29,0.21,7.89,9.91,6.62,0.0,25.61337410380562,16.5
2019-01-21 13:49:00,0.0,0.0,0.0,0.0,8.74,5.59,0.0,96.8042878330991,0.0
2019-01-21 14:49:00,0.0,0.0,0.0,0.0,7.95,5.24,0.0,39.42040424666665,0.0
2019-01-21 15:49:00,0.0,0.0,0.0,0.0,7.28,4.76,0.0,19.037729427199977,0.0
2019-01-21 16:49:00,0.0,0.0,0.0,0.0,6.71,4.21,0.0,87.01304741712235,0.0
2019-01-21 17:49:00,0.0,0.0,0.0,0.0,6.15,3.72,0.0,2.0261850108559964,0.0
2019-01-21 18:49:00,0.0,0.0,0.0,0.0,5.39,3.45,0.0,75.43308386108453,0.0
2019-01-21 19:49:00,0.0,0.0,0.0,0.0,4.64,3.1,0.0,5.652478319045084,0.0
2019-01-21 20:49:00,0.0,0.0,0.0,0.0,3.84,2.83,0.0,77.59958090005618,0.0
2019-01-21 21:49:00,0.0,0.0,0.0,0.0,3.03,2.62,0.0,29.43395206708489,0.0
2019-01-21 22:49:00,0.0,0.0,0.0,0.0,2.29,2.48,0.0,67.73098313258632,0.0
2019-01-21 23:49:00,0.0,0.0,0.0,0.0,1.63,2.34,0.0,81.60377179445393,0.0
2019-01-22 00:49:00,0.0,0.0,0.0,0.0,1.37,2.21,0.0,31.159546456634878,0.0
2019-01-22 01:49:00,0.0,0.0,0.0,0.0,1.26,2.07,0.0,5.233208146516521,0.0
2019-01-22 02:49:00,0.0,0.0,0.0,-1.67,1.27,1.93,0.0,47.445737645681575,0.0
2019-01-22 03:49:00,447.64,141.82,2.65,10.31,3.36,1.52,0.0,91.99409189321209,144.47
2019-01-22 04:49:00,643.94,149.19,5.07,21.36,7.27,1.66,0.0,87.17740493828356,154.26
2019-01-22 05:49:00,789.06,158.72,7.0,30.91,9.94,2.0,0.0,3.706316883030236,165.72
2019-01-22 06:49:00,856.89,166.89,8.21,38.13,11.5,3.03,0.0,18.690728005067314,175.1
2019-01-22 07:49:00,878.25,157.77,8.74,41.94,12.7,2.83,0.0,88.12202226761143,166.51000000000002
2019-01-22 08:49:00,782.81,160.11,8.28,41.52,13.57,2.55,0.0,38.62436804424982,168.39000000000001
2019-01-22 09:49:00,639.95,145.61,7.09,36.97,14.11,2.28,0.0,8.714271750494007,152.70000000000002
2019-01-22 10:49:00,432.06,127.67,5.17,29.23,14.28,1.93,0.0,63.99383140022032,132.84
2019-01-22 11:49:00,188.78,98.48,2.74,19.33,14.16,1.72,0.0,69.11337832537737,101.22
2019-01-22 12:49:00,0.0,14.48,0.19,8.07,13.51,1.52,0.0,6.575435391652718,14.67
2019-01-22 13:49:00,0.0,0.0,0.0,0.0,12.47,0.9,0.0,39.988811785198585,0.0
2019-01-22 14:49:00,0.0,0.0,0.0,0.0,11.52,0.28,0.0,18.49653213875413,0.0
